geometry,gridId,Weekday,hour,Speed_value_mean
"POLYGON ((7.407187005962387 52.33897454992265, 7.408341982756257 52.33897454992265, 7.408341982756257 52.33876872676704, 7.407187005962387 52.33876872676704, 7.407187005962387 52.33897454992265))",10468_4_8,4,8,128.2499975785613
"POLYGON ((7.402567098786917 52.09391866211701, 7.403722075580784 52.09391866211701, 7.403722075580784 52.09371170025543, 7.402567098786917 52.09371170025543, 7.402567098786917 52.09391866211701))",10512_0_22,0,22,95.57142898440361
"POLYGON ((7.409496959550123 52.09557432244647, 7.410651936343992 52.09557432244647, 7.410651936343992 52.09536736826559, 7.409496959550123 52.09536736826559, 7.409496959550123 52.09557432244647))",10512_6_14,6,14,93.83333426217239
"POLYGON ((7.416170158803583 53.35326984568073, 7.417325135597451 53.35326984568073, 7.417325135597451 53.35306877548152, 7.416170158803583 53.35306877548152, 7.416170158803583 53.35326984568073))",10591_4_9,4,9,81.70538259856403
"POLYGON ((7.418480112391319 53.35266663223761, 7.419635089185187 53.35266663223761, 7.419635089185187 53.35246555919289, 7.418480112391319 53.35246555919289, 7.418480112391319 53.35266663223761))",10591_6_12,6,12,81.69011944159865
"POLYGON ((7.416170158803583 53.34790764909766, 7.417325135597451 53.34790764909766, 7.417325135597451 53.34770655360438, 7.416170158803583 53.34770655360438, 7.416170158803583 53.34790764909766))",10592_4_9,4,9,78.5999992877245
"POLYGON ((7.418480112391319 53.34730435977212, 7.419635089185187 53.34730435977212, 7.419635089185187 53.34710326143315, 7.418480112391319 53.34710326143315, 7.418480112391319 53.34730435977212))",10592_6_12,6,12,79.77841194830835
"POLYGON ((7.411550251628111 53.24347873190115, 7.412705228421979 53.24347873190115, 7.412705228421979 53.24327714415627, 7.411550251628111 53.24327714415627, 7.411550251628111 53.24347873190115))",10611_0_21,0,21,104.37383332848549
"POLYGON ((7.411550251628111 53.23810273372934, 7.412705228421979 53.23810273372934, 7.412705228421979 53.23790112066149, 7.411550251628111 53.23790112066149, 7.411550251628111 53.23810273372934))",10612_0_21,0,21,94.58394663408399
"POLYGON ((7.416170158803583 53.24052201647251, 7.417325135597451 53.24052201647251, 7.417325135597451 53.24032041480017, 7.416170158803583 53.24032041480017, 7.416170158803583 53.24052201647251))",10612_4_9,4,9,104.90469368547201
"POLYGON ((7.418480112391319 53.23991720860664, 7.419635089185187 53.23991720860664, 7.419635089185187 53.23971560408544, 7.418480112391319 53.23971560408544, 7.418480112391319 53.23991720860664))",10612_6_12,6,12,82.63616561038154
"POLYGON ((7.416170158803583 52.33897454992265, 7.417325135597451 52.33897454992265, 7.417325135597451 52.33876872676704, 7.416170158803583 52.33876872676704, 7.416170158803583 52.33897454992265))",10778_4_8,4,8,137.0
"POLYGON ((7.416170158803583 52.33348560459115, 7.417325135597451 52.33348560459115, 7.417325135597451 52.33327975588867, 7.416170158803583 52.33327975588867, 7.416170158803583 52.33348560459115))",10779_4_8,4,8,137.3577831722796
"POLYGON ((7.416170158803583 52.32799597799281, 7.417325135597451 52.32799597799281, 7.417325135597451 52.32779010374216, 7.416170158803583 52.32779010374216, 7.416170158803583 52.32799597799281))",10780_4_8,4,8,140.0
"POLYGON ((7.411550251628111 52.08839935056995, 7.412705228421979 52.08839935056995, 7.412705228421979 52.08819236310519, 7.411550251628111 52.08819236310519, 7.411550251628111 52.08839935056995))",10823_0_22,0,22,99.37876135110855
"POLYGON ((7.418480112391319 52.09005521572313, 7.419635089185187 52.09005521572313, 7.419635089185187 52.08984823593944, 7.418480112391319 52.08984823593944, 7.418480112391319 52.09005521572313))",10823_6_14,6,14,93.86134132742882
"POLYGON ((7.411550251628111 52.08287935625553, 7.412705228421979 52.08287935625553, 7.412705228421979 52.08267234318635, 7.411550251628111 52.08267234318635, 7.411550251628111 52.08287935625553))",10824_0_22,0,22,96.73241523206234
"POLYGON ((7.418480112391319 52.08453542624241, 7.419635089185187 52.08453542624241, 7.419635089185187 52.08432842085467, 7.418480112391319 52.08432842085467, 7.418480112391319 52.08453542624241))",10824_6_14,6,14,94.20000027567148
"POLYGON ((7.411550251628111 52.07735867914055, 7.412705228421979 52.07735867914055, 7.412705228421979 52.0771516404657, 7.411550251628111 52.0771516404657, 7.411550251628111 52.07735867914055))",10825_0_22,0,22,97.43262340128422
"POLYGON ((7.418480112391319 52.07901495397108, 7.419635089185187 52.07901495397108, 7.419635089185187 52.07880792297806, 7.418480112391319 52.07880792297806, 7.418480112391319 52.07901495397108))",10825_6_14,6,14,91.49999864399433
"POLYGON ((7.425153311644778 53.34790764909766, 7.426308288438647 53.34790764909766, 7.426308288438647 53.34770655360438, 7.425153311644778 53.34770655360438, 7.425153311644778 53.34790764909766))",10902_4_9,4,9,80.00000238418579
"POLYGON ((7.427463265232515 53.34730435977212, 7.428618242026382 53.34730435977212, 7.428618242026382 53.34710326143315, 7.427463265232515 53.34710326143315, 7.427463265232515 53.34730435977212))",10902_6_12,6,12,79.00000235438347
"POLYGON ((7.425153311644778 53.34254477798736, 7.426308288438647 53.34254477798736, 7.426308288438647 53.34234365719855, 7.425153311644778 53.34234365719855, 7.425153311644778 53.34254477798736))",10903_4_9,4,9,80.20837791663196
"POLYGON ((7.427463265232515 53.34194141277512, 7.428618242026382 53.34194141277512, 7.428618242026382 53.34174028914048, 7.427463265232515 53.34174028914048, 7.427463265232515 53.34194141277512))",10903_6_12,6,12,78.5714279796396
"POLYGON ((7.425153311644778 53.33718123231193, 7.426308288438647 53.33718123231193, 7.426308288438647 53.3369800862262, 7.425153311644778 53.3369800862262, 7.425153311644778 53.33718123231193))",10904_4_9,4,9,82.7827212959528
"POLYGON ((7.427463265232515 53.33657779120875, 7.428618242026382 53.33657779120875, 7.428618242026382 53.33637664227704, 7.427463265232515 53.33637664227704, 7.427463265232515 53.33657779120875))",10904_6_12,6,12,81.00000062584877
"POLYGON ((7.420533404469307 53.2488540548127, 7.421688381263174 53.2488540548127, 7.421688381263174 53.2486524923894, 7.420533404469307 53.2486524923894, 7.420533404469307 53.2488540548127))",10920_0_21,0,21,110.50000081956387
"POLYGON ((7.425153311644778 53.25127272982923, 7.426308288438647 53.25127272982923, 7.426308288438647 53.2510711788002, 7.425153311644778 53.2510711788002, 7.425153311644778 53.25127272982923))",10920_4_9,4,9,114.61111110448837
"POLYGON ((7.427463265232515 53.25066807389359, 7.428618242026382 53.25066807389359, 7.428618242026382 53.25046652001601, 7.427463265232515 53.25046652001601, 7.427463265232515 53.25066807389359))",10920_6_12,6,12,105.45858971774578
"POLYGON ((7.420533404469307 53.24347873190115, 7.421688381263174 53.24347873190115, 7.421688381263174 53.24327714415627, 7.420533404469307 53.24327714415627, 7.420533404469307 53.24347873190115))",10921_0_21,0,21,111.11094328761101
"POLYGON ((7.425153311644778 53.24589771077256, 7.426308288438647 53.24589771077256, 7.426308288438647 53.24569613442257, 7.425153311644778 53.24569613442257, 7.425153311644778 53.24589771077256))",10921_4_9,4,9,115.23033722788095
"POLYGON ((7.427463265232515 53.24529297887391, 7.428618242026382 53.24529297887391, 7.428618242026382 53.24509139967523, 7.427463265232515 53.24509139967523, 7.427463265232515 53.24529297887391))",10921_6_12,6,12,97.20444536022842
"POLYGON ((7.425153311644778 52.32799597799281, 7.426308288438647 52.32799597799281, 7.426308288438647 52.32779010374216, 7.425153311644778 52.32779010374216, 7.425153311644778 52.32799597799281))",11090_4_8,4,8,139.40924091637135
"POLYGON ((7.425153311644778 52.32250567009346, 7.426308288438647 52.32250567009346, 7.426308288438647 52.32229977029335, 7.425153311644778 52.32229977029335, 7.425153311644778 52.32250567009346))",11091_4_8,4,8,137.9999996786937
"POLYGON ((7.420533404469307 52.07735867914055, 7.421688381263174 52.07735867914055, 7.421688381263174 52.0771516404657, 7.420533404469307 52.0771516404657, 7.420533404469307 52.07735867914055))",11135_0_22,0,22,95.8789280410856
"POLYGON ((7.427463265232515 52.07901495397108, 7.428618242026382 52.07901495397108, 7.428618242026382 52.07880792297806, 7.427463265232515 52.07880792297806, 7.427463265232515 52.07901495397108))",11135_6_14,6,14,93.50000068359077
"POLYGON ((7.420533404469307 52.07183731919181, 7.421688381263174 52.07183731919181, 7.421688381263174 52.07163025491005, 7.420533404469307 52.07163025491005, 7.420533404469307 52.07183731919181))",11136_0_22,0,22,96.42194756989677
"POLYGON ((7.427463265232515 52.07349379887595, 7.428618242026382 52.07349379887595, 7.428618242026382 52.07328674227639, 7.427463265232515 52.07328674227639, 7.427463265232515 52.07349379887595))",11136_6_14,6,14,97.66666641334693
"POLYGON ((7.434136464485973 53.33718123231193, 7.435291441279842 53.33718123231193, 7.435291441279842 53.3369800862262, 7.434136464485973 53.3369800862262, 7.434136464485973 53.33718123231193))",11214_4_9,4,9,81.4231735020876
"POLYGON ((7.436446418073709 53.33657779120875, 7.437601394867577 53.33657779120875, 7.437601394867577 53.33637664227704, 7.436446418073709 53.33637664227704, 7.436446418073709 53.33657779120875))",11214_6_12,6,12,80.77669811621308
"POLYGON ((7.434136464485973 53.33181701203357, 7.435291441279842 53.33181701203357, 7.435291441279842 53.33161584064949, 7.434136464485973 53.33161584064949, 7.434136464485973 53.33181701203357))",11215_4_9,4,9,78.7500013075769
"POLYGON ((7.436446418073709 53.33121349503519, 7.437601394867577 53.33121349503519, 7.437601394867577 53.33101232080497, 7.436446418073709 53.33101232080497, 7.436446418073709 53.33121349503519))",11215_6_12,6,12,75.97895410656929
"POLYGON ((7.429516557310501 53.2542287025015, 7.430671534104371 53.2542287025015, 7.430671534104371 53.25402716539839, 7.429516557310501 53.25402716539839, 7.429516557310501 53.2542287025015))",11229_0_21,0,21,112.99999831616879
"POLYGON ((7.434136464485973 53.25664707368006, 7.435291441279842 53.25664707368006, 7.435291441279842 53.25644554797056, 7.434136464485973 53.25644554797056, 7.434136464485973 53.25664707368006))",11229_4_9,4,9,110.25677720705669
"POLYGON ((7.436446418073709 53.2560424937032, 7.437601394867577 53.2560424937032, 7.437601394867577 53.25584096514532, 7.436446418073709 53.25584096514532, 7.436446418073709 53.2560424937032))",11229_6_12,6,12,113.99999787658453
"POLYGON ((7.429516557310501 53.2488540548127, 7.430671534104371 53.2488540548127, 7.430671534104371 53.2486524923894, 7.429516557310501 53.2486524923894, 7.429516557310501 53.2488540548127))",11230_0_21,0,21,109.66666667163372
"POLYGON ((7.434136464485973 53.25127272982923, 7.435291441279842 53.25127272982923, 7.435291441279842 53.2510711788002, 7.434136464485973 53.2510711788002, 7.434136464485973 53.25127272982923))",11230_4_9,4,9,110.66666720807552
"POLYGON ((7.436446418073709 53.25066807389359, 7.437601394867577 53.25066807389359, 7.437601394867577 53.25046652001601, 7.436446418073709 53.25046652001601, 7.436446418073709 53.25066807389359))",11230_6_12,6,12,112.30259395887454
"POLYGON ((7.434136464485973 52.32250567009346, 7.435291441279842 52.32250567009346, 7.435291441279842 52.32229977029335, 7.434136464485973 52.32229977029335, 7.434136464485973 52.32250567009346))",11401_4_8,4,8,137.28602593019605
"POLYGON ((7.429516557310501 52.07183731919181, 7.430671534104371 52.07183731919181, 7.430671534104371 52.07163025491005, 7.429516557310501 52.07163025491005, 7.429516557310501 52.07183731919181))",11446_0_22,0,22,97.23058052609365
"POLYGON ((7.436446418073709 52.07349379887595, 7.437601394867577 52.07349379887595, 7.437601394867577 52.07328674227639, 7.436446418073709 52.07328674227639, 7.436446418073709 52.07349379887595))",11446_6_14,6,14,99.33333222940564
"POLYGON ((7.429516557310501 52.06631527637612, 7.430671534104371 52.06631527637612, 7.430671534104371 52.0661081864862, 7.429516557310501 52.0661081864862, 7.429516557310501 52.06631527637612))",11447_0_22,0,22,98.01052556484937
"POLYGON ((7.436446418073709 52.06797196092383, 7.437601394867577 52.06797196092383, 7.437601394867577 52.06776487871649, 7.436446418073709 52.06776487871649, 7.436446418073709 52.06797196092383))",11447_6_14,6,14,103.02892080508173
"POLYGON ((7.429516557310501 52.06079255066034, 7.430671534104371 52.06079255066034, 7.430671534104371 52.06058543516102, 7.429516557310501 52.06058543516102, 7.429516557310501 52.06079255066034))",11448_0_22,0,22,94.86280673369765
"POLYGON ((7.436446418073709 52.06244944008155, 7.437601394867577 52.06244944008155, 7.437601394867577 52.06224233226519, 7.436446418073709 52.06224233226519, 7.436446418073709 52.06244944008155))",11448_6_14,6,14,99.67624794133008
"POLYGON ((7.443119617327168 53.33181701203357, 7.444274594121037 53.33181701203357, 7.444274594121037 53.33161584064949, 7.443119617327168 53.33161584064949, 7.443119617327168 53.33181701203357))",11525_4_9,4,9,78.64141416549683
"POLYGON ((7.445429570914905 53.33121349503519, 7.446584547708772 53.33121349503519, 7.446584547708772 53.33101232080497, 7.445429570914905 53.33101232080497, 7.445429570914905 53.33121349503519))",11525_6_12,6,12,76.0016121044755
"POLYGON ((7.443119617327168 53.32645211711442, 7.444274594121037 53.32645211711442, 7.444274594121037 53.32625092043059, 7.443119617327168 53.32625092043059, 7.443119617327168 53.32645211711442))",11526_4_9,4,9,103.23491029068828
"POLYGON ((7.445429570914905 53.3258485242166, 7.446584547708772 53.3258485242166, 7.446584547708772 53.32564732468644, 7.445429570914905 53.32564732468644, 7.445429570914905 53.3258485242166))",11526_6_12,6,12,101.99999898858368
"POLYGON ((7.438499710151697 53.25960267500511, 7.439654686945564 53.25960267500511, 7.439654686945564 53.25940116322077, 7.438499710151697 53.25940116322077, 7.438499710151697 53.25960267500511))",11538_0_21,0,21,113.50000001490116
"POLYGON ((7.443119617327168 53.26202074236256, 7.444274594121037 53.26202074236256, 7.444274594121037 53.2618192419712, 7.443119617327168 53.2618192419712, 7.443119617327168 53.26202074236256))",11538_4_9,4,9,106.97101529687643
"POLYGON ((7.445429570914905 53.26141623834027, 7.446584547708772 53.26141623834027, 7.446584547708772 53.26121473510069, 7.445429570914905 53.26121473510069, 7.445429570914905 53.26141623834027))",11538_6_12,6,12,115.0
"POLYGON ((7.438499710151697 53.2542287025015, 7.439654686945564 53.2542287025015, 7.439654686945564 53.25402716539839, 7.438499710151697 53.25402716539839, 7.438499710151697 53.2542287025015))",11539_0_21,0,21,111.77499913920958
"POLYGON ((7.443119617327168 53.25664707368006, 7.444274594121037 53.25664707368006, 7.444274594121037 53.25644554797056, 7.443119617327168 53.25644554797056, 7.443119617327168 53.25664707368006))",11539_4_9,4,9,113.05856795112292
"POLYGON ((7.445429570914905 53.2560424937032, 7.446584547708772 53.2560424937032, 7.446584547708772 53.25584096514532, 7.445429570914905 53.25584096514532, 7.445429570914905 53.2560424937032))",11539_6_12,6,12,116.49999804235995
"POLYGON ((7.443119617327168 52.32250567009346, 7.444274594121037 52.32250567009346, 7.444274594121037 52.32229977029335, 7.443119617327168 52.32229977029335, 7.443119617327168 52.32250567009346))",11711_4_8,4,8,126.48386719822884
"POLYGON ((7.443119617327168 52.31701468085897, 7.444274594121037 52.31701468085897, 7.444274594121037 52.31680875550812, 7.443119617327168 52.31680875550812, 7.443119617327168 52.31701468085897))",11712_4_8,4,8,124.94897819310427
"POLYGON ((7.438499710151697 52.06079255066034, 7.439654686945564 52.06079255066034, 7.439654686945564 52.06058543516102, 7.438499710151697 52.06058543516102, 7.438499710151697 52.06079255066034))",11758_0_22,0,22,98.0
"POLYGON ((7.445429570914905 52.06244944008155, 7.446584547708772 52.06244944008155, 7.446584547708772 52.06224233226519, 7.445429570914905 52.06224233226519, 7.445429570914905 52.06244944008155))",11758_6_14,6,14,101.99999700766057
"POLYGON ((7.438499710151697 52.05526914201132, 7.439654686945564 52.05526914201132, 7.439654686945564 52.05506200090135, 7.438499710151697 52.05506200090135, 7.438499710151697 52.05526914201132))",11759_0_22,0,22,96.26283061951399
"POLYGON ((7.445429570914905 52.05692623631597, 7.446584547708772 52.05692623631597, 7.446584547708772 52.05671910288935, 7.445429570914905 52.05671910288935, 7.445429570914905 52.05692623631597))",11759_6_14,6,14,101.75000080000609
"POLYGON ((7.438499710151697 52.04974505039594, 7.439654686945564 52.04974505039594, 7.439654686945564 52.04953788367411, 7.438499710151697 52.04953788367411, 7.438499710151697 52.04974505039594))",11760_0_22,0,22,87.93907356262207
"POLYGON ((7.445429570914905 52.05140234959399, 7.446584547708772 52.05140234959399, 7.446584547708772 52.05119519055584, 7.445429570914905 52.05119519055584, 7.445429570914905 52.05140234959399))",11760_6_14,6,14,77.13020665757358
"POLYGON ((7.438499710151697 52.04422027578114, 7.439654686945564 52.04422027578114, 7.439654686945564 52.04401308344617, 7.438499710151697 52.04401308344617, 7.438499710151697 52.04422027578114))",11761_0_22,0,22,94.26204586029053
"POLYGON ((7.445429570914905 52.04587777988249, 7.446584547708772 52.04587777988249, 7.446584547708772 52.04567059523159, 7.445429570914905 52.04567059523159, 7.445429570914905 52.04587777988249))",11761_6_14,6,14,78.47524838149548
"POLYGON ((7.452102770168365 53.32645211711442, 7.453257746962232 53.32645211711442, 7.453257746962232 53.32625092043059, 7.452102770168365 53.32625092043059, 7.452102770168365 53.32645211711442))",11836_4_9,4,9,114.47704082727432
"POLYGON ((7.454412723756099 53.3258485242166, 7.455567700549969 53.3258485242166, 7.455567700549969 53.32564732468644, 7.454412723756099 53.32564732468644, 7.454412723756099 53.3258485242166))",11836_6_12,6,12,108.00000321865082
"POLYGON ((7.452102770168365 53.32108654751671, 7.453257746962232 53.32108654751671, 7.453257746962232 53.32088532553169, 7.452102770168365 53.32088532553169, 7.452102770168365 53.32108654751671))",11837_4_9,4,9,128.22760246600956
"POLYGON ((7.454412723756099 53.32048287871518, 7.455567700549969 53.32048287871518, 7.455567700549969 53.32028165388368, 7.454412723756099 53.32028165388368, 7.454412723756099 53.32048287871518))",11837_6_12,6,12,109.27350597456098
"POLYGON ((7.452102770168365 53.31572030320263, 7.453257746962232 53.31572030320263, 7.453257746962232 53.315519055915, 7.452102770168365 53.315519055915, 7.452102770168365 53.31572030320263))",11838_4_9,4,9,131.0
"POLYGON ((7.447482862992892 53.25960267500511, 7.448637839786761 53.25960267500511, 7.448637839786761 53.25940116322077, 7.447482862992892 53.25940116322077, 7.447482862992892 53.25960267500511))",11848_0_21,0,21,118.56516811996698
"POLYGON ((7.452102770168365 53.26202074236256, 7.453257746962232 53.26202074236256, 7.453257746962232 53.2618192419712, 7.452102770168365 53.2618192419712, 7.452102770168365 53.26202074236256))",11848_4_9,4,9,108.30970099102706
"POLYGON ((7.454412723756099 53.26141623834027, 7.455567700549969 53.26141623834027, 7.455567700549969 53.26121473510069, 7.454412723756099 53.26121473510069, 7.454412723756099 53.26141623834027))",11848_6_12,6,12,115.75000119116157
"POLYGON ((7.452102770168365 52.31701468085897, 7.453257746962232 52.31701468085897, 7.453257746962232 52.31680875550812, 7.452102770168365 52.31680875550812, 7.452102770168365 52.31701468085897))",12022_4_8,4,8,126.964127227664
"POLYGON ((7.447482862992892 52.04422027578114, 7.448637839786761 52.04422027578114, 7.448637839786761 52.04401308344617, 7.447482862992892 52.04401308344617, 7.447482862992892 52.04422027578114))",12071_0_22,0,22,96.99999950329463
"POLYGON ((7.454412723756099 52.04587777988249, 7.455567700549969 52.04587777988249, 7.455567700549969 52.04567059523159, 7.454412723756099 52.04567059523159, 7.454412723756099 52.04587777988249))",12071_6_14,6,14,89.68359375
"POLYGON ((7.447482862992892 52.03869481813382, 7.448637839786761 52.03869481813382, 7.448637839786761 52.03848760018449, 7.447482862992892 52.03848760018449, 7.447482862992892 52.03869481813382))",12072_0_22,0,22,97.33033987786621
"POLYGON ((7.454412723756099 52.04035252714839, 7.455567700549969 52.04035252714839, 7.455567700549969 52.0401453168835, 7.454412723756099 52.0401453168835, 7.454412723756099 52.04035252714839))",12072_6_14,6,14,91.74999963864684
"POLYGON ((7.456466015834087 53.31330527312501, 7.457620992627956 53.31330527312501, 7.457620992627956 53.31310401445077, 7.456466015834087 53.31310401445077, 7.456466015834087 53.31330527312501))",12148_0_21,0,21,41.83568151701581
"POLYGON ((7.461085923009558 53.31572030320263, 7.462240899803427 53.31572030320263, 7.462240899803427 53.315519055915, 7.461085923009558 53.315519055915, 7.461085923009558 53.31572030320263))",12148_4_9,4,9,133.69543229664365
"POLYGON ((7.463395876597295 53.31511655849314, 7.464550853391162 53.31511655849314, 7.464550853391162 53.31491530835889, 7.463395876597295 53.31491530835889, 7.463395876597295 53.31511655849314))",12148_6_12,6,12,110.76417616428807
"POLYGON ((7.456466015834087 53.30793805040513, 7.457620992627956 53.30793805040513, 7.457620992627956 53.30773676642623, 7.456466015834087 53.30773676642623, 7.456466015834087 53.30793805040513))",12149_0_21,0,21,60.8031125292182
"POLYGON ((7.461085923009558 53.31035338413442, 7.462240899803427 53.31035338413442, 7.462240899803427 53.31015211154278, 7.461085923009558 53.31015211154278, 7.461085923009558 53.31035338413442))",12149_4_9,4,9,131.83242309093475
"POLYGON ((7.463395876597295 53.30974956351273, 7.464550853391162 53.30974956351273, 7.464550853391162 53.3095482880743, 7.463395876597295 53.3095482880743, 7.463395876597295 53.30974956351273))",12149_6_12,6,12,118.5935804148515
"POLYGON ((7.456466015834087 53.26497597236105, 7.457620992627956 53.26497597236105, 7.457620992627956 53.26477448589407, 7.456466015834087 53.26477448589407, 7.456466015834087 53.26497597236105))",12157_0_21,0,21,119.0
"POLYGON ((7.461085923009558 53.26739373591431, 7.462240899803427 53.26739373591431, 7.462240899803427 53.26719226083968, 7.461085923009558 53.26719226083968, 7.461085923009558 53.26739373591431))",12157_4_9,4,9,115.99999913573265
"POLYGON ((7.463395876597295 53.26678930784235, 7.464550853391162 53.26678930784235, 7.464550853391162 53.26658782991966, 7.463395876597295 53.26658782991966, 7.463395876597295 53.26678930784235))",12157_6_12,6,12,108.00000075995922
"POLYGON ((7.456466015834087 53.25960267500511, 7.457620992627956 53.25960267500511, 7.457620992627956 53.25940116322077, 7.456466015834087 53.25940116322077, 7.456466015834087 53.25960267500511))",12158_0_21,0,21,123.21927163004875
"POLYGON ((7.461085923009558 53.26202074236256, 7.462240899803427 53.26202074236256, 7.462240899803427 53.2618192419712, 7.461085923009558 53.2618192419712, 7.461085923009558 53.26202074236256))",12158_4_9,4,9,112.00000163912773
"POLYGON ((7.463395876597295 53.26141623834027, 7.464550853391162 53.26141623834027, 7.464550853391162 53.26121473510069, 7.463395876597295 53.26121473510069, 7.463395876597295 53.26141623834027))",12158_6_12,6,12,115.20996815431863
"POLYGON ((7.461085923009558 52.31701468085897, 7.462240899803427 52.31701468085897, 7.462240899803427 52.31680875550812, 7.461085923009558 52.31680875550812, 7.461085923009558 52.31701468085897))",12332_4_8,4,8,128.6666653851668
"POLYGON ((7.461085923009558 52.31152301025521, 7.462240899803427 52.31152301025521, 7.462240899803427 52.31131705935235, 7.461085923009558 52.31131705935235, 7.461085923009558 52.31152301025521))",12333_4_8,4,8,129.0000028833747
"POLYGON ((7.456466015834087 52.03869481813382, 7.457620992627956 52.03869481813382, 7.457620992627956 52.03848760018449, 7.456466015834087 52.03848760018449, 7.456466015834087 52.03869481813382))",12382_0_22,0,22,85.38612715750932
"POLYGON ((7.463395876597295 52.04035252714839, 7.464550853391162 52.04035252714839, 7.464550853391162 52.0401453168835, 7.463395876597295 52.0401453168835, 7.463395876597295 52.04035252714839))",12382_6_14,6,14,93.63811000138521
"POLYGON ((7.456466015834087 52.03316867742094, 7.457620992627956 52.03316867742094, 7.457620992627956 52.032961433856, 7.456466015834087 52.032961433856, 7.456466015834087 52.03316867742094))",12383_0_22,0,22,50.35023191571236
"POLYGON ((7.463395876597295 52.03482659135865, 7.464550853391162 52.03482659135865, 7.464550853391162 52.03461935547853, 7.463395876597295 52.03461935547853, 7.463395876597295 52.03482659135865))",12383_6_14,6,14,87.00000194460154
"POLYGON ((7.465449168675282 53.31867182107378, 7.466604145469151 53.31867182107378, 7.466604145469151 53.31847058770277, 7.465449168675282 53.31847058770277, 7.465449168675282 53.31867182107378))",12457_0_21,0,21,71.73566829459742
"POLYGON ((7.465449168675282 53.31330527312501, 7.466604145469151 53.31330527312501, 7.466604145469151 53.31310401445077, 7.465449168675282 53.31310401445077, 7.465449168675282 53.31330527312501))",12458_0_21,0,21,72.99999972432852
"POLYGON ((7.465449168675282 53.30793805040513, 7.466604145469151 53.30793805040513, 7.466604145469151 53.30773676642623, 7.465449168675282 53.30773676642623, 7.465449168675282 53.30793805040513))",12459_0_21,0,21,95.80505640308063
"POLYGON ((7.470069075850755 53.31035338413442, 7.471224052644622 53.31035338413442, 7.471224052644622 53.31015211154278, 7.470069075850755 53.31015211154278, 7.470069075850755 53.31035338413442))",12459_4_9,4,9,134.44004232436419
"POLYGON ((7.47237902943849 53.30974956351273, 7.473534006232359 53.30974956351273, 7.473534006232359 53.3095482880743, 7.47237902943849 53.3095482880743, 7.47237902943849 53.30974956351273))",12459_6_12,6,12,121.00000360608101
"POLYGON ((7.465449168675282 53.30257015287639, 7.466604145469151 53.30257015287639, 7.466604145469151 53.30236884359142, 7.465449168675282 53.30236884359142, 7.465449168675282 53.30257015287639))",12460_0_21,0,21,113.34271875955164
"POLYGON ((7.470069075850755 53.30498579027433, 7.471224052644622 53.30498579027433, 7.471224052644622 53.30478449237727, 7.470069075850755 53.30478449237727, 7.470069075850755 53.30498579027433))",12460_4_9,4,9,132.75000049173832
"POLYGON ((7.47237902943849 53.3043818937362, 7.473534006232359 53.3043818937362, 7.473534006232359 53.30418059299219, 7.47237902943849 53.30418059299219, 7.47237902943849 53.3043818937362))",12460_6_12,6,12,126.99999998509884
"POLYGON ((7.465449168675282 53.29720158050107, 7.466604145469151 53.29720158050107, 7.466604145469151 53.29700024590862, 7.465449168675282 53.29700024590862, 7.465449168675282 53.29720158050107))",12461_0_21,0,21,119.26470589637756
"POLYGON ((7.465449168675282 53.26497597236105, 7.466604145469151 53.26497597236105, 7.466604145469151 53.26477448589407, 7.465449168675282 53.26477448589407, 7.465449168675282 53.26497597236105))",12467_0_21,0,21,119.75000044703484
"POLYGON ((7.470069075850755 53.26739373591431, 7.471224052644622 53.26739373591431, 7.471224052644622 53.26719226083968, 7.470069075850755 53.26719226083968, 7.470069075850755 53.26739373591431))",12467_4_9,4,9,119.41711956262589
"POLYGON ((7.47237902943849 53.26678930784235, 7.473534006232359 53.26678930784235, 7.473534006232359 53.26658782991966, 7.47237902943849 53.26658782991966, 7.47237902943849 53.26678930784235))",12467_6_12,6,12,95.51633288040757
"POLYGON ((7.470069075850755 52.31152301025521, 7.471224052644622 52.31152301025521, 7.471224052644622 52.31131705935235, 7.470069075850755 52.31131705935235, 7.470069075850755 52.31152301025521))",12643_4_8,4,8,128.7293375978867
"POLYGON ((7.465449168675282 52.03316867742094, 7.466604145469151 52.03316867742094, 7.466604145469151 52.032961433856, 7.465449168675282 52.032961433856, 7.465449168675282 52.03316867742094))",12693_0_22,0,22,49.3140061522834
"POLYGON ((7.47237902943849 52.03482659135865, 7.473534006232359 52.03482659135865, 7.473534006232359 52.03461935547853, 7.47237902943849 52.03461935547853, 7.47237902943849 52.03482659135865))",12693_6_14,6,14,87.94839086830616
"POLYGON ((7.474432321516479 53.32940289280901, 7.475587298310346 53.32940289280901, 7.475587298310346 53.32920171004022, 7.474432321516479 53.32920171004022, 7.474432321516479 53.32940289280901))",12765_0_21,0,21,73.0
"POLYGON ((7.474432321516479 53.32403769428918, 7.475587298310346 53.32403769428918, 7.475587298310346 53.32383648621999, 7.474432321516479 53.32383648621999, 7.474432321516479 53.32403769428918))",12766_0_21,0,21,72.97513135056943
"POLYGON ((7.474432321516479 53.29720158050107, 7.475587298310346 53.29720158050107, 7.475587298310346 53.29700024590862, 7.474432321516479 53.29700024590862, 7.474432321516479 53.29720158050107))",12771_0_21,0,21,121.10829072119668
"POLYGON ((7.479052228691948 53.29961752158463, 7.480207205485818 53.29961752158463, 7.480207205485818 53.29941619838073, 7.479052228691948 53.29941619838073, 7.479052228691948 53.29961752158463))",12771_4_9,4,9,135.15067667514086
